Date,price,Volume,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,FFT 3,FFT 6,FFT 9,ARIMA
2017-08-02,2477.570068,3478580000,2475.242885142858,2457.47429552381,2457.3501717936692,2469.61788901476,12.267717221090606,21.38540079478512,2500.24509711338,2414.7034939342398,2476.604867273089,2476.570068,2463.5173,2430.9866,2462.994,2477.570068
2017-08-03,2472.159912,3645020000,2474.532889285715,2459.3609561428575,2458.4471900761714,2470.0089694740277,11.561779397856299,18.176136166071377,2495.713228475,2423.008683810715,2473.641563757696,2471.159912,2466.1821,2431.7817,2463.024,2472.159912
2017-08-04,2476.830078,3235140000,2474.390032142858,2462.5552455714287,2459.8088860404628,2471.058370785716,11.249484745253085,16.261459453728257,2495.0781644788854,2430.032326663972,2475.767239919232,2475.830078,2468.838,2432.645,2463.0623,2476.830078
2017-08-07,2480.909912,2931780000,2475.174316428572,2465.2090541428574,2461.3719255983015,2472.5739925109906,11.202066912689133,14.113233466433233,2493.435521075724,2436.982587209991,2479.1956879730774,2479.909912,2471.4846,2433.5767,2463.115,2480.909912
2017-08-08,2474.919922,3344640000,2475.5771484285724,2467.470482238096,2462.3754812427483,2472.9349047400688,10.559423497320495,10.24900760376735,2487.9684974456304,2446.9724670305613,2476.345177324359,2473.919922,2474.1216,2434.577,2463.1877,2474.919922
2017-08-09,2474.02002,3308060000,2476.108572857144,2469.7795294285715,2463.238039952077,2473.101845549289,9.863805597211922,8.193948667007618,2486.1674267625867,2453.3916320945564,2474.795072441453,2473.02002,2476.748,2435.6458,2463.286,2474.02002
2017-08-10,2438.209961,3621070000,2470.659981857144,2469.539527571429,2461.38410761491,2467.7338633109366,6.349755696026477,9.76413609053627,2489.0677997525017,2450.0112553903564,2450.404998147151,2437.209961,2479.3638,2436.7832,2463.415,2438.209961
2017-08-11,2441.320068,3159930000,2465.4814104285724,2469.2295270952386,2459.8978820403922,2463.6702024938695,3.7723204534772776,11.52836810009607,2492.2862632954307,2446.1727908950465,2444.34837804905,2440.320068,2481.9683,2437.9893,2463.5803,2441.320068
2017-08-14,2465.840088,2822550000,2464.5785784285727,2469.542387476191,2460.3380455593942,2464.0040310332743,3.6659854738800277,11.299585545644309,2492.1415585674795,2446.9432163849024,2458.6761846830163,2464.840088,2484.5608,2439.2634,2463.7864,2465.840088
2017-08-15,2464.610107,2913100000,2462.832868285716,2469.8028738571434,2460.654494631273,2464.0972734896936,3.442778858420752,11.157986978802322,2492.118847814748,2447.486899899539,2462.632132894339,2463.610107,2487.1414,2440.6055,2464.0378,2464.610107
2017-08-16,2468.110107,2953650000,2461.004324714287,2470.160016714286,2461.2067623374014,2464.714632491279,3.507870153877775,11.135014035769677,2492.4300447858254,2447.8899886427466,2466.284115631446,2467.110107,2489.709,2442.0154,2464.339,2468.110107
2017-08-17,2430.01001,3142620000,2454.588623000001,2468.073346809524,2458.8958913163337,2459.375459800313,0.47956848397916474,14.228746731133539,2496.530840271791,2439.615853347257,2442.1013785438154,2429.01001,2492.264,2443.4922,2464.694,2430.01001
2017-08-18,2425.550049,3415680000,2447.6643414285727,2465.792399095238,2456.4258284498883,2454.1715504464187,-2.254278003469608,17.01284242315188,2499.8180839415418,2431.7667142489345,2431.0671588479386,2424.550049,2494.8052,2445.0356,2465.1067,2425.550049
2017-08-21,2428.3701170000004,2788150000,2446.2586494285724,2463.6890694761905,2454.3476272335442,2450.2020991469694,-4.145528086574814,18.874189194728828,2501.437447865648,2425.940691086733,2429.269130949313,2427.3701170000004,2497.3325,2446.6453,2465.5798,2428.3701170000004
2017-08-22,2452.51001,2777490000,2447.8572125714295,2462.8605027142858,2454.211507416136,2450.557162355128,-3.6543450610079162,18.732407462364257,2500.3253176390144,2425.395687789557,2444.763050316438,2451.51001,2499.846,2448.32,2466.117,2452.51001
2017-08-23,2444.040039,2785290000,2444.7429198571435,2461.284795857143,2453.4580651967904,2449.554527992801,-3.9035372039893446,18.76723872681207,2498.819273310767,2423.7503184035186,2444.2810427721456,2443.040039,2502.3447,2450.0596,2466.7207,2444.040039
2017-08-24,2438.969971,2846590000,2441.0800432857145,2459.4343145714283,2452.384872883124,2447.926134609293,-4.458738273830932,19.006076504427202,2497.446467580283,2421.422161562574,2440.740328257382,2437.969971,2504.8286,2451.8633,2467.3933,2438.969971
2017-08-25,2443.050049,2588780000,2437.5000350000005,2457.8928920476187,2451.693404357288,2447.1759675924786,-4.51743676480919,19.032902938349263,2495.958697924317,2419.82708617092,2442.280142085794,2442.050049,2507.2974,2453.7297,2468.137,2443.050049
2017-08-28,2444.23999,2677700000,2439.532889285715,2456.566220238095,2451.1412995235073,2446.7242787320974,-4.417020791409868,18.979573903131637,2494.5253680443584,2418.6070724318315,2443.5867073619315,2443.23999,2509.7507,2455.6587,2468.9534,2444.23999
2017-08-29,2446.300049,2737580000,2442.497175000001,2455.4233630952376,2450.7826883335792,2446.659012619467,-4.1236757141123235,18.455967859469958,2492.3352988141773,2418.511427376298,2445.39560178731,2445.300049,2512.1882,2457.6487,2469.844,2446.300049
2017-08-30,2457.590088,2633660000,2446.671456571429,2454.5300292857137,2451.286940212851,2448.3407165241642,-2.9462236886865867,17.657976946641206,2489.845983178996,2419.2140753924314,2453.5252592624365,2456.590088,2514.6099,2459.6992,2470.8098,2457.590088
2017-08-31,2471.649902,3348110000,2449.4057268571437,2454.248116619047,2452.7953078970236,2451.926745058908,-0.8685628381153947,17.629771550932844,2489.5076597209127,2418.988573517181,2465.6083544208122,2470.649902,2517.0151,2461.809,2471.8516,2471.649902
2017-09-01,2476.550049,2710730000,2454.050014000001,2454.457170761904,2454.5549185050527,2455.7149456652296,1.1600271601769236,17.61024486352128,2489.6776604889465,2419.2366810348612,2472.902817473604,2475.550049,2519.404,2463.9773,2472.9697,2476.550049
2017-09-05,2457.850098,3490260000,2456.747175000001,2453.553362190475,2454.79900589508,2456.0434306398097,1.244424744729713,16.425075400136453,2486.403512990748,2420.7032113902023,2462.867671157868,2456.850098,2521.7761,2466.2026,2474.1646,2457.850098
2017-09-06,2465.540039,3374410000,2459.9600307142864,2452.8214634761894,2455.594638037384,2457.504447310608,1.9098092732242549,15.866167654943748,2484.5537987860766,2421.089128166302,2464.649249719289,2464.540039,2524.1316,2468.4841,2475.4358,2465.540039
2017-09-07,2465.100098,3353930000,2462.940046142857,2452.353852809523,2456.298746232303,2458.67300895513,2.3742627228270976,15.32226863966903,2482.998390088861,2421.7093155301845,2464.9498152397628,2464.100098,2526.47,2470.8208,2476.7834,2465.100098
2017-09-08,2461.429932,3302490000,2465.101458,2451.7543248095226,2456.6788340917087,2459.0971509620335,2.4183168703248157,15.159402799881443,2482.0731304092856,2421.4355192097596,2462.603226413254,2460.429932,2528.7913,2473.2112,2478.2065,2461.429932
2017-09-11,2488.110107,3291760000,2469.4614607142857,2454.1305222380943,2459.007076669802,2463.5606826601825,4.5536059903806745,16.868488274508067,2487.8674987871104,2420.393545689078,2479.6078134710847,2487.110107,2531.095,2475.654,2479.7046,2488.110107
2017-09-12,2496.47998,3230920000,2473.0086147142856,2456.757184714285,2461.782847441888,2468.6251899432314,6.84234250134341,19.162110965667722,2495.0814066456205,2418.4329627829493,2490.8559244903613,2495.47998,2533.3816,2478.1487,2481.2764,2496.47998
2017-09-13,2498.3701170000004,3368050000,2476.1257672857137,2458.3062337142846,2464.4930156974615,2473.2013325673497,8.708316869888222,21.300096563107008,2500.9064268404986,2415.7060405880707,2495.865386163454,2497.3701170000004,2535.6504,2480.6934,2482.9204,2498.3701170000004
2017-09-14,2495.6201170000004,3414460000,2481.521484285714,2459.7829008571416,2466.7987270154654,2476.650376326219,9.8516493107536,22.821850151042668,2505.426601159227,2414.139200555056,2495.701873387818,2494.6201170000004,2537.9016,2483.287,2484.6357,2495.6201170000004
2017-09-15,2500.22998,4853170000,2486.477190142857,2461.3124186190466,2469.2751162352283,2480.278007660647,11.002891425418511,23.460350235670944,2508.2331190903888,2414.3917181477045,2498.7206111292726,2499.22998,2540.135,2485.9287,2486.4207,2500.22998
2017-09-18,2503.8701170000004,3194300000,2492.0157642857143,2464.8295665714277,2471.837708989674,2483.9075629436243,12.069853953950314,23.438296272962194,2511.706159117352,2417.9529740255034,2502.153615043091,2502.8701170000004,2542.3508,2488.6167,2488.2734,2503.8701170000004
2017-09-19,2506.649902,3249100000,2498.4757600000003,2468.6914643333325,2474.4163900514236,2487.4063843369127,12.989994285489047,23.219212153650496,2515.1298886406335,2422.2530400260316,2505.1511396810306,2505.649902,2544.5486,2491.3499,2490.1921,2506.649902
2017-09-20,2508.23999,3530010000,2501.351457571429,2472.4947916190467,2476.92184198765,2490.611554438926,13.689712451275682,24.241925996273647,2520.978643611594,2424.0109396264993,2507.21037322701,2507.23999,2546.7285,2494.127,2492.1753,2508.23999
2017-09-21,2500.600098,2930860000,2501.940045857143,2474.7847958095235,2478.6757869346143,2492.148253448322,13.472466513707786,23.92202001225886,2522.628835834041,2426.940755785006,2502.80352307567,2499.600098,2548.8906,2496.9465,2494.2207,2500.600098
2017-09-22,2502.219971,2865960000,2502.490025,2477.5552687619042,2480.419800621714,2493.6977484562726,13.277947834558745,22.882418253743772,2523.3201052693917,2431.790432254417,2502.4144883585564,2501.219971,2551.035,2499.8074,2496.3262,2502.219971
2017-09-25,2496.659912,3297890000,2502.638567142857,2480.3024088095235,2481.622771868532,2494.153465924538,12.530694056006269,21.487226703637127,2523.276862216798,2437.3279554022492,2498.5781041195187,2495.659912,2553.1611,2502.7083,2498.49,2496.659912
2017-09-26,2496.840088,3043110000,2502.1542968571425,2482.863839238095,2482.7499805000243,2494.5667923976857,11.81681189766141,19.74978721579987,2522.3634136696946,2443.364264806495,2497.4194267065063,2495.840088,2555.2695,2505.6477,2500.71,2496.840088
2017-09-27,2507.040039,3456030000,2502.6071428571427,2485.8543177619044,2484.5492441357155,2496.485753413426,11.936509277710684,18.121718786498146,2522.0977553349007,2449.610880188908,2503.833168235502,2506.040039,2557.36,2508.6245,2502.9841,2507.040039
2017-09-28,2510.060059,3168620000,2503.094308142857,2488.8905087142857,2486.438934167576,2498.574108119053,12.1351739514771,17.292213553914735,2523.474935822115,2454.3060816064562,2507.9844287451674,2509.060059,2559.4329,2511.6375,2505.3103,2510.060059
2017-09-29,2519.360107,3211920000,2504.682896285714,2491.831938190476,2488.8775396126516,2501.7719541007373,12.894414488085658,17.84347457042393,2527.518887331324,2456.1449890496283,2515.5682142483893,2518.360107,2561.488,2514.6848,2507.687,2519.360107
2017-10-02,2529.1201170000004,3199730000,2508.7571847142854,2494.568615095238,2491.858471327658,2505.979363777547,14.120892449888743,19.142122947621484,2532.8528609904806,2456.284369199995,2524.602816082797,2528.1201170000004,2563.5254,2517.7656,2510.1118,2529.1201170000004
2017-10-03,2534.580078,3068850000,2513.380057142857,2497.331949809524,2495.023034840588,2510.3794736579243,15.356438817336311,18.89309718117484,2535.1181441718736,2459.545755447174,2531.254324027599,2533.580078,2565.5454,2520.8782,2512.5833,2534.580078
2017-10-04,2537.73999,3017120000,2519.248639714285,2501.1362303809524,2498.187253792871,2514.5887838643976,16.401530071526395,18.999192499653844,2539.13461538026,2463.1378453816446,2535.578101342533,2536.73999,2567.5479,2524.0215,2515.099,2537.73999
2017-10-05,2552.070068,3045120000,2527.1386368571425,2505.256707952381,2502.1785734240198,2520.355135269875,18.176561845855304,19.823299981564727,2544.9033079155106,2465.6101079892514,2546.5727457808443,2551.070068,2569.5327,2527.194,2517.6584,2552.070068
2017-10-06,2549.330078,2884570000,2533.1800709999993,2509.2676593809524,2505.671277515503,2524.812818766817,19.141541251314266,18.84657990317375,2546.9608191873,2471.574499574605,2548.4109672602813,2548.330078,2571.5005,2530.3945,2520.2593,2549.330078
2017-10-09,2544.72998,2483970000,2538.1329168571424,2513.2343283333335,2508.5645147740206,2527.876997418076,19.312482644055308,19.36826618059323,2551.97086069452,2474.497795972147,2545.956975753427,2543.72998,2573.4514,2533.6216,2522.9001,2544.72998
2017-10-10,2550.639893,2960500000,2542.601457714285,2516.2119371904764,2511.6812094947745,2531.3789813537564,19.697771858981923,20.472312070840907,2557.156561332158,2475.2673130487947,2549.078920584476,2549.639893,2575.385,2536.8735,2525.58,2550.639893
2017-10-11,2555.23999,2976090000,2546.332868142857,2519.010032904762,2514.9077858642954,2535.049905760871,20.142119896575423,21.635897941161993,2562.281828787086,2475.7382370224377,2553.1863001948254,2554.23999,2577.302,2540.1497,2528.2976,2555.23999
2017-10-12,2550.929932,3151510000,2548.668561571428,2521.5128812380954,2517.5760930128718,2537.492986720737,19.916893707865256,21.88342743782879,2565.2797361137527,2477.746026362438,2551.682054731609,2549.929932,2579.2024,2543.448,2531.0518,2550.929932
2017-10-13,2553.169922,3149440000,2550.872837571428,2524.2533481428572,2520.212672962925,2539.9048229175464,19.692149954621527,22.20810883219659,2568.6695658072504,2479.837130478464,2552.67396624387,2552.169922,2581.0862,2546.7673,2533.8418,2553.169922
2017-10-16,2557.639893,2916020000,2551.6685268571423,2526.9871535238094,2522.9850596567567,2542.633295237924,19.648235581167228,22.706658625645435,2572.4004707751,2481.5738362725187,2555.98458408129,2556.639893,2582.9539,2550.1064,2536.667,2557.639893
2017-10-17,2559.360107,2889390000,2553.1013881428566,2529.629534,2525.6795076300823,2545.206650893628,19.527143263545895,23.135630109997162,2575.9007942199946,2483.3582737800057,2558.2349326937633,2558.360107,2584.8054,2553.4639,2539.5264,2559.360107
2017-10-18,2561.26001,2998090000,2555.4628209999996,2532.2300153333335,2528.315100418127,2547.6763984484546,19.361298030327816,23.45260671152125,2579.135228756376,2485.324801910291,2560.251650897921,2560.26001,2586.6409,2556.8381,2542.4197,2561.26001
2017-10-19,2562.100098,2990710000,2557.0999931428564,2534.7947823809527,2530.817692849097,2549.8954291486925,19.077736299595472,22.947984066877964,2580.6907505147087,2488.8988142471967,2561.4839489659735,2561.100098,2588.461,2560.2278,2545.3467,2562.100098
2017-10-20,2575.209961,3384650000,2559.9528461428563,2538.347633,2534.106009029712,2553.789972510432,19.683963480720195,23.012461051320738,2584.3725551026414,2492.3227108973583,2570.6346236553245,2574.209961,2590.2654,2563.6313,2548.307,2575.209961
2017-10-23,2564.97998,3211710000,2561.959995857142,2541.3362048571425,2536.3929698560355,2555.511512124212,19.118542268176498,21.217053365355223,2583.770311587853,2498.902098126432,2566.8648612184415,2563.97998,2592.0547,2567.0476,2551.3,2564.97998
2017-10-24,2569.1298829999996,3427330000,2564.2399902857132,2544.787155857143,2538.8179263986776,2557.6066461051023,18.788719706424672,18.864381806301676,2582.515919469746,2507.0583922445394,2568.37487573948,2568.1298829999996,2593.8289,2570.475,2554.3264,2569.1298829999996
2017-10-25,2557.149902,3874510000,2564.1699915714275,2547.6590517619047,2540.175850524273,2557.5363777812404,17.360527256967544,16.421445798677116,2580.501943359259,2514.8161601645506,2560.89155991316,2556.149902,2595.5884,2573.912,2557.3857,2557.149902
2017-10-26,2560.399902,3869050000,2564.318533714285,2550.1999976190473,2541.673928418493,2557.9769199687416,16.302991550248862,13.651832932942005,2577.503663484931,2522.8963317531634,2560.5637879710534,2559.399902,2597.3333,2577.3572,2560.4785,2560.399902
2017-10-27,2581.070068,3887110000,2567.1485419999995,2553.5814266190473,2544.5921609929437,2561.5297119735505,16.93755098060683,12.783277170371958,2579.1479809597913,2528.0148722783033,2574.2346413236846,2580.070068,2599.064,2580.809,2563.6045,2581.070068
2017-10-30,2572.830078,3658870000,2568.6813962857136,2556.127615714285,2546.683858557556,2563.2682298237733,16.584371266217204,11.769445167935931,2579.666506050157,2532.5887253784135,2573.2982657745615,2571.830078,2600.7805,2584.2659,2566.7642,2572.830078
2017-10-31,2575.26001,3827230000,2568.688546142857,2558.32475347619,2548.8006105242516,2565.1131190816545,16.312508557402907,11.100070926089623,2580.524895328369,2536.124611624011,2574.606095258187,2574.26001,2602.4836,2587.7266,2569.9578,2575.26001
2017-11-01,2579.360107,3813180000,2570.7428499999996,2560.4571358095236,2551.0642769377805,2567.304963376784,16.24068643900364,10.697604756800123,2581.8523453231237,2539.0619262959235,2577.7754364193956,2578.360107,2604.173,2591.1892,2573.1855,2579.360107
2017-11-02,2579.850098,4048270000,2572.2743092857136,2562.462379047619,2553.1965599863324,2569.2349840880483,16.03842410171592,11.188305634975055,2584.838990317569,2540.085767777669,2579.1585441397983,2578.850098,2605.849,2594.6523,2576.4478,2579.850098
2017-11-03,2587.840088,3567710000,2576.658621571428,2564.165713333333,2555.7627472542995,2572.09730776681,16.334560512510507,11.999527213866504,2588.164767761066,2540.1666589056,2584.9462400465995,2586.840088,2607.5125,2598.1143,2579.7449,2587.840088
2017-11-06,2591.1298829999996,3539080000,2581.048618857142,2566.1561802380947,2558.3825350945885,2575.025396264224,16.64286116963558,12.372759500350265,2590.901699238795,2541.4106612373944,2589.0686686821996,2590.1298829999996,2609.163,2601.5737,2583.0767,2591.1298829999996
2017-11-07,2590.639893,3809650000,2582.415736714285,2568.342366571428,2560.7719690196514,2577.4276265312665,16.655657511615118,12.776645213695558,2593.895656998819,2542.789076144037,2590.116151560733,2589.639893,2610.8015,2605.0286,2586.4436,2590.639893
2017-11-08,2594.3798829999996,3899360000,2585.4942802857136,2570.4252232380945,2563.261444135233,2580.0356659879944,16.774221852761457,13.498551056784928,2597.4223253516643,2543.4281211245248,2592.9586391869107,2593.3798829999996,2612.4277,2608.4775,2589.8457,2594.3798829999996
2017-11-09,2584.6201170000004,3831610000,2586.8314384285704,2571.824276904761,2564.843568054629,2580.7409661436877,15.897398089058697,12.92798799931993,2597.6802529034007,2545.9683009061214,2587.399624395637,2583.6201170000004,2614.042,2611.9185,2593.283,2584.6201170000004
2017-11-10,2582.300049,3486910000,2587.2514301428564,2573.318091999999,2566.136640719888,2580.980825044659,14.84418432477105,12.21299510133919,2597.7440822026774,2548.8921017973207,2583.9999074652123,2581.300049,2615.645,2615.3503,2596.7551,2582.300049
2017-11-13,2584.840088,3402930000,2587.9642858571424,2574.8261951428562,2567.5220812617736,2581.5745578070196,14.052476545246009,11.763328968071493,2598.352853078999,2551.2995372067135,2584.5600278217375,2583.840088,2617.2366,2618.7708,2600.2622,2584.840088
2017-11-14,2578.8701170000004,3641760000,2586.682861428571,2575.8371581904753,2568.362676503113,2581.158489990555,12.795813487442047,11.130170387349496,2598.0974989651745,2553.576817415776,2580.7667539405793,2577.8701170000004,2618.8174,2622.1782,2603.8035,2578.8701170000004
2017-11-15,2564.6201170000004,3558890000,2582.895752,2576.087634857142,2568.085449872804,2578.614124915085,10.528675042281066,10.908617902764766,2597.9048706626713,2554.2703990516125,2570.002329313527,2563.6201170000004,2620.3875,2625.571,2607.3787,2564.6201170000004
2017-11-16,2585.639893,3312710000,2582.181466285714,2577.248581666666,2569.385778995288,2579.695012312764,10.3092333174759,10.497983195632905,2598.2445480579318,2556.2526152754,2580.4273717711753,2584.639893,2621.9473,2628.9475,2610.9866,2585.639893
2017-11-17,2578.850098,3300160000,2579.9629255714285,2578.0462007142846,2570.0868396632777,2579.5650254954157,9.478185832138024,10.478492929066757,2599.003186572418,2557.089214856151,2579.375855923725,2577.850098,2623.497,2632.3052,2614.6267,2578.850098
2017-11-20,2582.139893,3003540000,2579.608607857143,2578.3761974761896,2570.9796584301093,2579.96115895766,8.981500527550452,10.033154425042579,2598.4425063262747,2558.3098886261046,2581.2185473079085,2581.139893,2625.037,2635.6428,2618.2976,2582.139893
2017-11-21,2599.030029,3332720000,2581.998605,2579.997628380951,2573.057463659983,2582.894831271866,9.83736761188311,10.684347058984287,2601.3663224989195,2558.6289342629825,2593.0928684359696,2598.030029,2626.5676,2638.9583,2621.998,2599.030029
2017-11-22,2597.080078,2762950000,2583.747175,2581.3285900476176,2574.8369165760205,2585.0771769223484,10.240260346327887,9.775440782415687,2600.879471612449,2561.7777084827862,2595.7510081453233,2596.080078,2628.089,2642.2498,2625.726,2597.080078
2017-11-24,2602.419922,1349780000,2587.111432857143,2583.484305285713,2576.880102165068,2587.745291549679,10.865189384611313,9.2695793008409,2602.023463887395,2564.9451466840314,2600.196950715108,2601.419922,2629.6018,2645.5151,2629.48,2602.419922
2017-11-27,2601.419922,3006860000,2592.3685478571433,2585.4376395714276,2578.6978665990036,2589.8490808497286,11.151214250724934,9.949219650916998,2605.3360788732616,2565.5392002695935,2601.012264905036,2600.419922,2631.1057,2648.7524,2633.2576,2601.419922
2017-11-28,2627.040039,3488420000,2598.282854428572,2587.6266858095228,2582.278768261471,2595.570766719001,13.291998457529644,13.142836569946379,2613.9123589494156,2561.34101266963,2618.364114301679,2626.040039,2632.6016,2651.96,2637.0564,2627.040039
2017-11-29,2626.070068,4078280000,2605.0285644285723,2590.1619234285704,2585.522568244732,2600.2629669160774,14.740398671345247,15.222288234601105,2620.6064998977727,2559.717346959368,2623.5014167672266,2625.070068,2634.0894,2655.1355,2640.8735,2626.070068
2017-11-30,2647.580078,4938490000,2614.3771622857153,2593.6057361904755,2590.119420822646,2607.54252246745,17.423101644803864,19.531956711641776,2632.669649613759,2554.541822767192,2639.5538575890755,2646.580078,2635.5696,2658.2773,2644.7063,2647.580078
2017-12-01,2642.219971,3942320000,2620.5471540000003,2596.599063047618,2593.978720838465,2612.8775145493805,18.89879371091547,21.93198302595894,2640.463029099536,2552.7350969957,2641.331266529692,2641.219971,2637.0422,2661.3828,2648.5513,2642.219971
2017-12-04,2639.439941,4023150000,2626.5985630000005,2599.4366746190462,2597.346218630375,2616.9640416956295,19.61782306525447,23.706866909351913,2646.85040843775,2552.0229408003424,2640.0703828432306,2638.439941,2638.5078,2664.4504,2652.4048,2639.439941
2017-12-05,2629.570068,3539040000,2630.477155285715,2601.4238165238085,2599.7331704369544,2618.90343035784,19.170259920885655,24.493666162482135,2650.411148848773,2552.436484198844,2633.0701729477437,2628.570068,2639.9666,2667.478,2656.263,2629.570068
2017-12-06,2629.27002,3229000000,2634.455740714286,2603.240013523808,2601.9210852206093,2620.4982903027876,18.577205082178352,25.07209821530057,2653.384209954409,2553.095817093207,2630.536737649248,2628.27002,2641.4187,2670.4634,2660.1216,2629.27002
2017-12-07,2636.97998,3292400000,2635.875732285715,2605.446684333332,2604.5180403907793,2623.0339348715893,18.515894480809948,26.015238900020954,2657.477162133374,2553.4162065332903,2634.8322325497497,2635.97998,2642.8645,2673.4045,2663.9766,2636.97998
2017-12-08,2651.5,3106150000,2639.508579714286,2608.166689904761,2607.998185548664,2627.4133295067295,19.415143958065528,27.38474589519257,2662.936181695146,2553.397198114376,2645.9440775165835,2650.5,2644.3044,2676.2996,2667.823,2651.5
2017-12-11,2659.98999,3091950000,2641.2814242857153,2611.7557314761893,2611.8494303245234,2632.4251234287713,20.575693104247875,28.819231184825792,2669.394193845841,2554.1172691065376,2655.3080191721947,2658.98999,2645.7383,2679.146,2671.6558,2659.98999
2017-12-12,2664.110107,3555680000,2644.4085865714296,2615.6514485238085,2615.720591561313,2637.2997362858832,21.579144724570142,30.130645670398394,2675.912739864605,2555.390157183012,2661.1760777240647,2663.110107,2647.167,2681.942,2675.47,2664.110107
2017-12-13,2662.850098,3542370000,2647.7528947142864,2619.3662109047614,2619.2116661136374,2641.2305611649776,22.018895051340223,30.359877364292693,2680.085965633347,2558.646456176176,2662.292091241355,2661.850098,2648.59,2684.6855,2679.26,2662.850098
2017-12-14,2652.01001,3430030000,2650.958600714286,2622.8490629523803,2621.6411730690274,2642.888937908827,21.2477648397994,27.952458829996836,2678.753980612374,2566.9441452923866,2655.437370413785,2651.01001,2650.0083,2687.3743,2683.0203,2652.01001
2017-12-15,2675.810059,5723920000,2657.607177714286,2628.1438220952377,2625.6536831392796,2647.9537257690076,22.30004262972807,28.40887518655917,2684.9615724683563,2571.326071722119,2669.019162804595,2674.810059,2651.4216,2690.0066,2686.7446,2675.810059
2017-12-18,2690.159912,3724660000,2665.204310857143,2633.1209658571424,2630.431922315572,2654.4469851891604,24.01506287358825,28.706994921484057,2690.5349557001105,2575.7069760141744,2683.1129956015316,2689.159912,2652.8306,2692.58,2690.4275,2690.159912
2017-12-19,2681.469971,3368590000,2669.4857352857143,2638.00762647619,2634.212518515462,2658.6043676215972,24.391849106135396,27.495358389282085,2692.998343254754,2583.016909697626,2682.017645867177,2680.469971,2654.2349,2695.0928,2694.0625,2681.469971
2017-12-20,2679.25,3241030000,2672.237165285714,2642.631917285714,2637.54862825591,2661.780618756736,24.231990500826214,26.926456576655386,2696.484830439025,2588.779004132403,2680.1725486223927,2678.25,2655.6353,2697.5427,2697.6433,2679.25
2017-12-21,2684.570068,3273390000,2675.1600168571426,2646.7052524761903,2641.0316978674073,2665.2866878710847,24.25499000367745,25.849043390849037,2698.4033392578885,2595.007165694492,2683.1042282074645,2683.570068,2657.0317,2699.9277,2701.1633,2684.570068
2017-12-22,2683.340088,2399830000,2678.0871582857144,2650.8128719999995,2644.1656526927304,2668.064134044764,23.89848135203374,24.43814653986674,2699.689165079733,2601.936578920266,2683.261468069155,2682.340088,2658.4243,2702.2463,2704.6162,2683.340088
2017-12-26,2680.5,1968780000,2682.157156857143,2654.5309709523804,2646.857085827148,2669.9773441917237,23.120258364575875,21.877078146185845,2698.285127244752,2610.7768146600088,2681.420489356385,2679.5,2659.8135,2704.4963,2707.995,2680.5
2017-12-27,2682.6201170000004,2202080000,2683.1300222857144,2658.397646904761,2649.5061992478563,2671.922386162228,22.416186914371792,21.37032414142031,2701.1382951876017,2615.6569986219206,2682.2202411187955,2681.6201170000004,2661.1995,2706.6758,2711.2937,2682.6201170000004
2017-12-28,2687.540039,2153330000,2682.755754714286,2661.2785992857134,2652.323520711468,2674.325101983424,22.00158127195573,20.646967397909183,2702.572534081532,2619.984664489895,2685.7667730395983,2686.540039,2662.582,2708.783,2714.5051,2687.540039
2017-12-29,2673.610107,2443490000,2681.6329170000004,2663.542410666666,2653.900304881243,2674.215102755205,20.314797873962107,20.440592430697492,2704.423595528061,2622.661225805271,2677.6623290131993,2672.610107,2663.962,2710.816,2717.6228,2673.610107
2018-01-02,2695.810059,3367250000,2683.998639714286,2665.839076428571,2657.004731112725,2677.5374037159427,20.532672603217634,20.895675827212443,2707.630428082996,2624.047724774146,2689.760815671066,2694.810059,2665.3386,2712.773,2720.6401,2695.810059
2018-01-03,2713.060059,3538660000,2688.068638428572,2669.2124139523808,2661.156977623467,2683.002427605798,21.845449982331047,22.223722175438603,2713.659858303258,2624.7649696015037,2705.2936445570217,2712.060059,2666.713,2714.6526,2723.5505,2713.060059
2018-01-04,2723.98999,3695260000,2693.8757672857146,2673.2386067619045,2665.8112748371386,2689.3082064356754,23.496931598536776,23.040219323950442,2719.3190454098053,2627.1581681140037,2717.7578748523406,2722.98999,2668.0847,2716.4531,2726.348,2723.98999
2018-01-05,2743.149902,3236620000,2702.8257532857147,2678.647170285714,2671.5400620350656,2697.5915442148025,26.051482179736922,25.020840600859678,2728.688851487433,2628.6054890839946,2734.6858929507803,2742.149902,2669.454,2718.173,2729.026,2743.149902
2018-01-08,2747.709961,3242650000,2712.1243024285723,2684.28716747619,2677.182276773827,2705.3020698740634,28.119793100236166,26.91948190254511,2738.1261312812803,2630.4482036710997,2743.3686049835937,2746.709961,2670.821,2719.8105,2731.5784,2747.709961
2018-01-09,2751.290039,3453480000,2721.231445285715,2689.730503619047,2682.67174064299,2712.3771420472845,29.705401404294662,29.211494539098155,2748.153492697243,2631.3075145408507,2748.649560994531,2750.290039,2672.186,2721.3647,2733.9998,2751.290039
2018-01-10,2748.22998,3576350000,2731.891427142858,2694.336693142857,2687.5279065217433,2717.8929632707786,30.365056749035375,30.79981777116618,2755.936328685189,2632.7370576005246,2748.36984033151,2747.22998,2673.549,2722.8337,2736.2842,2748.22998
